Tourpedia_id,original_id,Foursquare_url,Foursquare_users_count,Foursquare_checkins_count,Foursquare_tip_count,Foursquare_likes
86519,4c1d0c1463750f47638db767,https://foursquare.com/v/place-l%C3%A9on-blum/4c1d0c1463750f47638db767,812,4071,1,10
86520,4c1d0d2bb4e62d7f450fdc93,https://foursquare.com/v/eglise-armenienne-du-marais-paris-iledefrance/4c1d0d2bb4e62d7f450fdc93,25,39,0,0
86522,4c1defc6eac020a121f748c2,https://foursquare.com/v/place-jules-joffrin/4c1defc6eac020a121f748c2,687,3208,4,3
86525,4c1e17628b3aa59325819b5f,https://foursquare.com/v/%C3%A9glise-saintjacquessaintchristophe-de-la-villette/4c1e17628b3aa59325819b5f,16,22,0,0
86526,4c1e2517eac020a1e83449c2,https://foursquare.com/v/place-de-rhin-et-danube/4c1e2517eac020a1e83449c2,63,706,1,3
86565,4c25d8025c5ca593891045fe,https://foursquare.com/v/place-flora-tristan-paris-%C3%AEledefrance/4c25d8025c5ca593891045fe,108,529,2,4
86576,4c278830f1272d7fdb5088c5,https://foursquare.com/v/place-de-la-porte-de-saintcloud/4c278830f1272d7fdb5088c5,1830,6966,10,9
86597,4c2c4a6f8abca59379850120,https://foursquare.com/v/place-wagram/4c2c4a6f8abca59379850120,453,2412,5,6
86617,4c30a94a16adc928d36ebf9c,https://foursquare.com/v/laurelines-garden/4c30a94a16adc928d36ebf9c,9,215,1,1
86627,4c325ed8452620a17d02220f,https://foursquare.com/v/place-di%C3%A9na/4c325ed8452620a17d02220f,342,846,2,3
86631,4c33288866e40f474c7fc78b,https://foursquare.com/v/place-dalida/4c33288866e40f474c7fc78b,353,575,6,4
86639,4c3458e866e40f47f954c98b,https://foursquare.com/v/porte-de-la-villette/4c3458e866e40f47f954c98b,620,1528,0,3
86652,4c364e3fdfb0e21e69d7aaa8,https://foursquare.com/v/escaliers-de-lamarckcaulaincourt/4c364e3fdfb0e21e69d7aaa8,410,1700,1,11
86659,4c3874fa0a71c9b6e79f40c9,https://foursquare.com/v/jardin-serge-gainsbourg/4c3874fa0a71c9b6e79f40c9,94,365,2,1
86663,4c39c7ecdfb0e21ea5f0b0a8,https://foursquare.com/v/place-du-docteur-f%C3%A9lix-lobligeois/4c39c7ecdfb0e21ea5f0b0a8,161,433,1,0
86665,4c39cf32dfb0e21efcfab0a8,https://foursquare.com/v/%C3%A9glise-saintpaul-saintlouis/4c39cf32dfb0e21efcfab0a8,425,573,4,4
86691,4c3f6eeece54e21eb60b081a,https://foursquare.com/v/pont-di%C3%A9na/4c3f6eeece54e21eb60b081a,949,1298,2,9
86699,4c40ed7bd691c9b6a9ff8b0a,https://foursquare.com/v/place-f%C3%A9lix-ebou%C3%A9/4c40ed7bd691c9b6a9ff8b0a,639,3920,7,12
86711,4c4338d4cc410f4787e0ad61,https://foursquare.com/v/place-jacques-bonsergent/4c4338d4cc410f4787e0ad61,392,2156,3,2
86724,4c45e3e1f1b5c9b639e777ef,https://foursquare.com/v/pont-qui-bouge/4c45e3e1f1b5c9b639e777ef,104,531,2,0
86743,4c48b08931e41b8dbbf35035,https://foursquare.com/v/%C3%A9glise-saintgervais-saintprotais/4c48b08931e41b8dbbf35035,160,217,0,3
86780,4c52fae82543a593e7c33886,https://foursquare.com/v/square-henri-collet/4c52fae82543a593e7c33886,48,112,1,2
86789,4c55ab624623be9ad053ddf4,https://foursquare.com/v/rue-mallet-stevens/4c55ab624623be9ad053ddf4,22,57,1,0
86792,4c5631f77329c92878428c80,https://foursquare.com/v/banc-public/4c5631f77329c92878428c80,5,18,1,0
86804,4c5886132308be9a4da95b6c,https://foursquare.com/v/%C3%A9glise-notredamedebonnenouvelle/4c5886132308be9a4da95b6c,131,441,0,2
86826,4c5ec31485a1e21eadf35c11,https://foursquare.com/v/frac-%C3%AEledefrance--le-plateau/4c5ec31485a1e21eadf35c11,105,138,1,2
86848,4c6685dc8e9120a1e115d864,https://foursquare.com/v/place-de-barcelone/4c6685dc8e9120a1e115d864,101,477,0,3
86849,4c66a5a58e9120a1ac65d864,https://foursquare.com/v/%C3%A9glise-notredamedutravail/4c66a5a58e9120a1ac65d864,85,192,1,0
86867,4c6b49e4e13db60ce815d4b1,https://foursquare.com/v/porte-de-champerret/4c6b49e4e13db60ce815d4b1,1052,4065,2,3
86884,4c6f13e6f52cb7132c7ba7af,https://foursquare.com/v/leglise-notredame-de-consolation/4c6f13e6f52cb7132c7ba7af,34,58,0,2
86888,4c7046b2d274b60c7a3ad90d,https://foursquare.com/v/cath%C3%A9drale-saintalexandrenevsky/4c7046b2d274b60c7a3ad90d,160,236,2,5
86897,4c73ca4a0e23b1f7cd3d21dc,https://foursquare.com/v/pelouse-aux-lions/4c73ca4a0e23b1f7cd3d21dc,11,29,0,0
86911,4c76a76d3adda1431fb00aaf,https://foursquare.com/v/place-des-antilles/4c76a76d3adda1431fb00aaf,264,829,0,0
86929,4c79630c794e224b0c4e6528,https://foursquare.com/v/place-de-varsovie/4c79630c794e224b0c4e6528,316,613,0,3
86934,4c7a1a163badb1f7dd595154,https://foursquare.com/v/square-de-la-madone/4c7a1a163badb1f7dd595154,89,358,1,4
86952,4c7d88723b22a1cdb8415f9e,https://foursquare.com/v/place-de-la-convention/4c7d88723b22a1cdb8415f9e,1010,4228,4,8
86955,4c7e0c18d6543704162bc2a2,https://foursquare.com/v/porte-de-pantin/4c7e0c18d6543704162bc2a2,183,389,2,2
86957,4c7e29f010916dcb9c682b96,https://foursquare.com/v/american-cathedral-in-paris/4c7e29f010916dcb9c682b96,120,318,1,2
86963,4c7f977fe4b06dcbd36747d7,https://foursquare.com/v/mus%C3%A9e-national-du-sport/4c7f977fe4b06dcbd36747d7,52,189,1,1
86973,4c80c8d9d8086dcbd37b6652,https://foursquare.com/v/porte-dasni%C3%A8res/4c80c8d9d8086dcbd37b6652,714,2505,2,1
86975,4c8125b3d4e2370499d85a88,https://foursquare.com/v/jardin-des-invalides/4c8125b3d4e2370499d85a88,1027,1377,10,16
86977,4c8147a3e602b1f7d649917a,https://foursquare.com/v/jardin-de-la-cit%C3%A9-prost-paris-%C3%AEledefrance/4c8147a3e602b1f7d649917a,66,211,2,2
86984,4c822ebe51ada1cd3fad1910,https://foursquare.com/v/place-raoul-dautry/4c822ebe51ada1cd3fad1910,273,948,1,1
86987,4c827cfc2f1c236a94cc3943,https://foursquare.com/v/place-georges-pompidou/4c827cfc2f1c236a94cc3943,3695,5831,19,43
86989,4c836750d4e2370445a77088,https://foursquare.com/v/square-van-vollenhoven/4c836750d4e2370445a77088,20,185,1,0
87014,4c87af20d8086dcbfd2ba452,https://foursquare.com/v/%C3%A9glise-saints%C3%A9verin/4c87af20d8086dcbfd2ba452,452,579,8,7
87026,4c8a4207a92fa093fe7e8fbf,https://foursquare.com/v/rondpoint-des-champs%C3%A9lys%C3%A9es--marcel-dassault/4c8a4207a92fa093fe7e8fbf,3672,6405,3,17
87047,4c8e724c9c1ebfb7d18367d2,https://foursquare.com/v/square-alberto-giacometti/4c8e724c9c1ebfb7d18367d2,55,268,0,0
87052,4c90cc877f3b8cfa800b971e,https://foursquare.com/v/cimeti%C3%A8re-de-passy/4c90cc877f3b8cfa800b971e,74,95,0,0
87081,4c94e77194a0236a3bd19012,https://foursquare.com/v/place-rodin/4c94e77194a0236a3bd19012,69,587,1,0
87102,4c979be06b35a1431e9437dc,https://foursquare.com/v/place-pinel/4c979be06b35a1431e9437dc,163,1074,1,4
87105,4c985cc007916dcbd69feb1b,https://foursquare.com/v/porte-saintmartin/4c985cc007916dcbd69feb1b,659,1865,5,12
87125,4c9b3a2878fc236a9bef3b97,https://foursquare.com/v/porte-daubervilliers/4c9b3a2878fc236a9bef3b97,290,992,1,0
87141,4c9e1dcd542b224b2a95f09f,https://foursquare.com/v/pont-de-grenelle/4c9e1dcd542b224b2a95f09f,281,524,4,2
87171,4ca4910ea73cb60c99202278,https://foursquare.com/v/porte-dor%C3%A9e-paris-%C3%AEledefrance/4ca4910ea73cb60c99202278,267,521,1,1
87174,4ca4b465d5a2a1434dee5390,https://foursquare.com/v/parc-de-passy/4ca4b465d5a2a1434dee5390,183,379,2,0
87189,4ca7379eb7106dcbc97465a5,https://foursquare.com/v/place-balard/4ca7379eb7106dcbc97465a5,343,1243,0,2
87194,4ca8674176d3a0936860156b,https://foursquare.com/v/%C3%A9glise-saint%C3%A9tiennedumont/4ca8674176d3a0936860156b,393,438,6,7
87230,4cb114a2dd619c74e6ffe390,https://foursquare.com/v/statue-dartagnan/4cb114a2dd619c74e6ffe390,115,805,2,0
87231,4cb19905562d224b77242088,https://foursquare.com/v/%C3%A9glise-notredame-de-la-croix/4cb19905562d224b77242088,118,306,3,4
87261,4cbc4e56d78f4688815ac773,https://foursquare.com/v/place-saintsulpice/4cbc4e56d78f4688815ac773,2086,4335,9,29
87277,4cc01a28a0c4f04da09d5831,https://foursquare.com/v/esplanade-du-9-novembre-1989-paris-%C3%AEledefrance/4cc01a28a0c4f04da09d5831,29,82,0,0
87297,4cc32382c844721e0e26e101,https://foursquare.com/v/daso-paris-iledefrance/4cc32382c844721e0e26e101,11,26,0,0
87319,4cc9cc1a5c17b60c365a0b05,https://foursquare.com/v/%C3%A9glise-sainte%C3%A9lisabethdehongrie/4cc9cc1a5c17b60c365a0b05,52,120,1,0
87328,4ccd8494ba0a5481fbc14359,https://foursquare.com/v/pont-tournant-de-la-grange-aux-belles/4ccd8494ba0a5481fbc14359,398,1601,5,8
87332,4cce8d242dc43704e61cd508,https://foursquare.com/v/%C3%A9glise-saintjean-de-montmartre/4cce8d242dc43704e61cd508,223,245,0,2
87333,4cce8e70294aef3bbba286e2,https://foursquare.com/v/hillsong-paris-paris-france/4cce8e70294aef3bbba286e2,38,63,1,2
87381,4cdecf8569136dcb12cbd8e6,https://foursquare.com/v/place-adolphe-ch%C3%A9rioux/4cdecf8569136dcb12cbd8e6,303,1244,3,1
87384,4ce114fadb125481f9d83fce,https://foursquare.com/v/porte-ditalie/4ce114fadb125481f9d83fce,965,3416,6,4
87406,4ce825ad948f224b579bee5d,https://foursquare.com/v/%C3%A9glise-saint-julien-le-pauvre/4ce825ad948f224b579bee5d,178,224,3,2
87407,4ce8ec16fe90a35dadc4450e,https://foursquare.com/v/eglise-saintignace/4ce8ec16fe90a35dadc4450e,13,29,1,0
87408,4ce9577ff3bda1436f5bbfe4,https://foursquare.com/v/%C3%A9glise-saintjeanbaptistedelasalle/4ce9577ff3bda1436f5bbfe4,32,107,2,0
87433,4cf23d93e3b9a09317794353,https://foursquare.com/v/le-jardin-de-bagnolet/4cf23d93e3b9a09317794353,8,32,1,0
87450,4cfbd202d7206ea896db4069,https://foursquare.com/v/chapelle-notre-dame/4cfbd202d7206ea896db4069,143,146,1,2
87466,4d00e3e92685a35d762bcb90,https://foursquare.com/v/cr%C3%A9matorium-du-p%C3%A8re-lachaise/4d00e3e92685a35d762bcb90,138,157,0,0
87469,4d0161aa94c5b1f7b07c51de,https://foursquare.com/v/square-jan-doornik/4d0161aa94c5b1f7b07c51de,24,87,0,0
87477,4d0285ffc2e53704d298ab67,https://foursquare.com/v/%C3%A9glise-saintambroise/4d0285ffc2e53704d298ab67,248,470,0,3
87483,4d04d664347da1cd5ae32d8f,https://foursquare.com/v/%C3%A9glise-du-saintesprit/4d04d664347da1cd5ae32d8f,48,198,3,0
87533,4d19a071302da1cd859bcb93,https://foursquare.com/v/place-henri-frenay/4d19a071302da1cd859bcb93,165,671,2,2
87570,4d285cb3888af04da7ecc4af,https://foursquare.com/v/%C3%A9glise-saintbernard-de-la-chapelle/4d285cb3888af04da7ecc4af,48,71,1,0
87618,4d3744ed4d8a6dcb7816693f,https://foursquare.com/v/%C3%A9glise-saintvincentdepaul/4d3744ed4d8a6dcb7816693f,217,388,0,1
87632,4d3c0ce96b3d236a3ca35d64,https://foursquare.com/v/paroisse-notredame-du-liban/4d3c0ce96b3d236a3ca35d64,28,34,0,1
87634,4d3d388c44f5a093ac35d3bb,https://foursquare.com/v/%C3%A9glise-saintejeannedechantal/4d3d388c44f5a093ac35d3bb,21,45,0,0
87677,4d4c2692fe85a1cd60269abf,https://foursquare.com/v/parc-de-la-folietiton-paris-iledefrance/4d4c2692fe85a1cd60269abf,132,325,1,2
87690,4d4ec72f8975a35d2e2312a8,https://foursquare.com/v/square-robert-schuman/4d4ec72f8975a35d2e2312a8,51,117,0,0
87708,4d54348ef5daa0938b286f74,https://foursquare.com/v/pont-dausterlitz/4d54348ef5daa0938b286f74,835,1850,0,5
87712,4d56a4b2fb65236a4d1a08b4,https://foursquare.com/v/chapelle-saint-vincent-de-paul/4d56a4b2fb65236a4d1a08b4,38,90,2,0
87716,4d57f5a9afe4b60c04dd4a61,https://foursquare.com/v/pont-de-larchev%C3%AAch%C3%A9/4d57f5a9afe4b60c04dd4a61,1130,1510,10,19
87794,4d712b78ad9cb60c0ddf21d3,https://foursquare.com/v/%C3%A9glise-saintleu-saintgilles/4d712b78ad9cb60c0ddf21d3,60,349,0,2
87798,4d72013a8e12b1f714a63405,https://foursquare.com/v/place-de-leurope/4d72013a8e12b1f714a63405,431,2030,3,1
87802,4d72a829ff6ba35d21d6718a,https://foursquare.com/v/%C3%A9glise-saintdenys-de-la-chapelle/4d72a829ff6ba35d21d6718a,13,14,1,0
87804,4d750dd8949854817cf7317e,https://foursquare.com/v/%C3%A9glise-notredamedelanativit%C3%A9-de-bercy/4d750dd8949854817cf7317e,17,40,1,1
87811,4d76435a6c22b60c68cfe5d6,https://foursquare.com/v/jardin-dalleray/4d76435a6c22b60c68cfe5d6,25,86,2,0
87822,4d79d254c307a35d46fc4a31,https://foursquare.com/v/pont-national/4d79d254c307a35d46fc4a31,49,79,1,0
87858,4d7fb74387003704cc878a99,https://foursquare.com/v/place-des-pyramides/4d7fb74387003704cc878a99,1052,1543,6,10
87863,4d810541551ea1cd5d8025c5,https://foursquare.com/v/galerie-itinerrance/4d810541551ea1cd5d8025c5,26,28,1,0
87889,4d86188d5ad3a093cde5f1fd,https://foursquare.com/v/place-du-g%C3%A9n%C3%A9ral-catroux/4d86188d5ad3a093cde5f1fd,202,910,1,0
87890,4d8624d27e8ef04dac972ebe,https://foursquare.com/v/pont-levant/4d8624d27e8ef04dac972ebe,259,1175,0,3
87891,4d86256ce83fa143ba5f89a1,https://foursquare.com/v/jardin-rachmaninov/4d86256ce83fa143ba5f89a1,20,64,1,2
87899,4d875179f9f3a1cd6137f064,https://foursquare.com/v/esplanade-saint-louis/4d875179f9f3a1cd6137f064,3,3,0,0
87903,4d88676c99c2a1cdcd0666d7,https://foursquare.com/v/place-du-palais-bourbon/4d88676c99c2a1cdcd0666d7,308,867,2,4
87906,4d88c01f7d4c548135a54571,https://foursquare.com/v/jardin-d%C3%A9ole-paris-%C3%AEledefrance/4d88c01f7d4c548135a54571,206,948,10,5
87913,4d89e12bd85f3704bd62f0db,https://foursquare.com/v/notredame-de-larche-dalliance/4d89e12bd85f3704bd62f0db,11,15,0,0
87917,4d8a101e99c2a1cd8c2488d7,https://foursquare.com/v/place-des-f%C3%AAtes/4d8a101e99c2a1cd8c2488d7,386,1506,0,2
87941,4d8d8da1cb9b224b98cc6f41,https://foursquare.com/v/place-de-la-porte-de-versailles/4d8d8da1cb9b224b98cc6f41,1171,3158,13,6
87952,4d8f849cc1b1721ea7624846,https://foursquare.com/v/%C3%A9glise-saintmerry/4d8f849cc1b1721ea7624846,193,277,2,4
87959,4d90fb9cca75b60ca2bf33a9,https://foursquare.com/v/pont-de-tolbiac/4d90fb9cca75b60ca2bf33a9,157,304,2,1
87960,4d910438cb9b224bf0c1bc41,https://foursquare.com/v/pont-de-bercy/4d910438cb9b224bf0c1bc41,701,1657,2,6
87963,4d91e012939e5481f326d69e,https://foursquare.com/v/pont-de-caulaincourt/4d91e012939e5481f326d69e,162,841,1,1
87987,4d972fb20caaa143bde98ab3,https://foursquare.com/v/square-carnot/4d972fb20caaa143bde98ab3,31,58,0,0
88012,4d9dbf0ea1ec8cfaaf910a4a,https://foursquare.com/v/jardin-yitzhak-rabin/4d9dbf0ea1ec8cfaaf910a4a,142,240,4,2
88051,4da5d99e93a01f42facf4bf5,https://foursquare.com/v/le-mur-des-je-taime/4da5d99e93a01f42facf4bf5,462,584,9,18
88052,4da5df284b2280544b665f4f,https://foursquare.com/v/place-du-g%C3%A9n%C3%A9ral-beuret/4da5df284b2280544b665f4f,95,198,0,0
88074,4dad2df54b22ee6dec14c61a,https://foursquare.com/v/place-du-br%C3%A9sil-paris-%C3%AEledefrance/4dad2df54b22ee6dec14c61a,125,805,0,0
88080,4dadca948154b108fec675f2,https://foursquare.com/v/pont-tournant-de-la-rue-dieu/4dadca948154b108fec675f2,124,1353,3,3
88083,4daeb245fa8cf04fbe047340,https://foursquare.com/v/place-%C3%A9tienne-pernet/4daeb245fa8cf04fbe047340,124,610,0,1
88099,4db328e843a1369cb59cd002,https://foursquare.com/v/basilique-notredameduperp%C3%A9tuelsecours/4db328e843a1369cb59cd002,90,203,0,1
88119,4db6f0170cb6729b6ac21458,https://foursquare.com/v/eglise-evangelique-protestante/4db6f0170cb6729b6ac21458,2,4,0,0
88127,4db85f7993a04a7c307f1546,https://foursquare.com/v/place-%C3%A9douard-renard/4db85f7993a04a7c307f1546,67,491,1,0
88145,4dbc498d815439392f9d8246,https://foursquare.com/v/place-du-colonel-fabien/4dbc498d815439392f9d8246,575,2834,1,5
88148,4dbd6ec4a86e0e98a1fa5b63,https://foursquare.com/v/%C3%A9glise-saintdominique/4dbd6ec4a86e0e98a1fa5b63,41,131,2,0
88175,4dc2b391887770a6be058bc5,https://foursquare.com/v/l%C3%A9glise-af83/4dc2b391887770a6be058bc5,5,104,0,0
88196,4dc80132887717c880605764,https://foursquare.com/v/couvent-dominicain-de-st-jacques/4dc80132887717c880605764,7,12,0,0
88225,4dcea725d4c065592f83cd3a,https://foursquare.com/v/square-passy/4dcea725d4c065592f83cd3a,22,69,0,0
88230,4dd0046022718eed7a5f51b7,https://foursquare.com/v/place-de-m%C3%A9nilmontant/4dd0046022718eed7a5f51b7,320,1215,0,0
88238,4dd3dc9cd1643acaa1ea41ba,https://foursquare.com/v/cit%C3%A9refuge-de-larm%C3%A9e-du-salut-le-corbusier/4dd3dc9cd1643acaa1ea41ba,12,32,0,0
88260,4dd7daae7d8b322663f9a365,https://foursquare.com/v/parc-de-la-cit%C3%A9-internationale-universitaire/4dd7daae7d8b322663f9a365,292,624,1,5
88264,4dd8e3ecc65bee535ad61f2b,https://foursquare.com/v/%C3%A9glise-saintgeorges-de-la-villette/4dd8e3ecc65bee535ad61f2b,9,16,0,0
88268,4dd94216b0fb8af380b29de3,https://foursquare.com/v/%C3%A9glise-saintgermaindecharonne/4dd94216b0fb8af380b29de3,38,60,0,1
88269,4dd9fe72d1647fcf3e8807b1,https://foursquare.com/v/meadows/4dd9fe72d1647fcf3e8807b1,10,194,0,0
88276,4ddabe308877f1151037c7a6,https://foursquare.com/v/temple-boudhiste/4ddabe308877f1151037c7a6,13,23,0,0
88295,4ddfbc5ad22d728b20ce6f6d,https://foursquare.com/v/place-salvador-allende/4ddfbc5ad22d728b20ce6f6d,118,667,0,0
88296,4de13f2c7d8b84d5dc8128ec,https://foursquare.com/v/eglise-evangelique-allemande/4de13f2c7d8b84d5dc8128ec,5,5,0,0
88322,4de8e2fbd4c0faa56439d20f,https://foursquare.com/v/place-armand-carrel/4de8e2fbd4c0faa56439d20f,69,292,0,2
88324,4de9ebd945dd3993a87df298,https://foursquare.com/v/porte-de-vitry/4de9ebd945dd3993a87df298,212,503,1,0
88328,4deb510dd4c00071b83a2643,https://foursquare.com/v/eglise-du-sacr%C3%A9-coeur-colombes/4deb510dd4c00071b83a2643,80,82,2,2
88330,4deb8b5ce4cdc079f4a011e6,https://foursquare.com/v/square-du-jeu-de-boules/4deb8b5ce4cdc079f4a011e6,14,59,0,0
88353,4defdce0c65b0270f3a0de31,https://foursquare.com/v/sainte-rita/4defdce0c65b0270f3a0de31,14,132,1,0
88354,4defe6b81f6ea135c6586a80,https://foursquare.com/v/passerelle-des-meuniers/4defe6b81f6ea135c6586a80,26,72,1,2
88361,4df0fab5227193bb466dcef0,https://foursquare.com/v/th%C3%A9%C3%A2tre-de-verdure-paris/4df0fab5227193bb466dcef0,16,18,1,0
88377,4df48ef888772e1f8157aac5,https://foursquare.com/v/eglise-orthodoxe-de-saintseraphindesarov/4df48ef888772e1f8157aac5,11,13,1,0
88395,4dfa65d91f6e2728c9f28750,https://foursquare.com/v/quais-de-jussieu/4dfa65d91f6e2728c9f28750,385,556,3,4
88402,4dfcd084fa76c83b6e7debf0,https://foursquare.com/v/place-de-torcy/4dfcd084fa76c83b6e7debf0,68,311,1,0
88403,4dfce44352b18923030dbc14,https://foursquare.com/v/passage-des-soupirs/4dfce44352b18923030dbc14,53,578,1,2
88415,4e00d7067d8beaa1649dc9bf,https://foursquare.com/v/centre-paroissial/4e00d7067d8beaa1649dc9bf,3,3,0,0
88435,4e079d3d6284d9ee92d6c76c,https://foursquare.com/v/%C3%A9glise-notredamedesotages/4e079d3d6284d9ee92d6c76c,20,34,0,2
88452,4e0ca5f0d4c07c82a2de4ddd,https://foursquare.com/v/notredame-desp%C3%A9rance/4e0ca5f0d4c07c82a2de4ddd,135,159,0,0
88504,4e1d87936284d5831b3b134d,https://foursquare.com/v/place-paul-verlaine-paris-%C3%AEledefrance/4e1d87936284d5831b3b134d,60,297,2,3
88512,4e1eccd4fa76920758b0b747,https://foursquare.com/v/jardin-debergue--rendezvous/4e1eccd4fa76920758b0b747,10,29,1,0
88526,4e2154a31495f18f034d4f7c,https://foursquare.com/v/porte-de-ch%C3%A2tillon/4e2154a31495f18f034d4f7c,385,867,2,1
88550,4e282cb8d164bfc24f1f9d9e,https://foursquare.com/v/place-bienven%C3%BCe/4e282cb8d164bfc24f1f9d9e,410,1042,1,0
88559,4e2be41818a80bb0585e63a5,https://foursquare.com/v/%C3%A9glise-notre-dame-de-lesp%C3%A9rance/4e2be41818a80bb0585e63a5,114,122,2,2
88571,4e2ef96be4cdb5a70d6394d3,https://foursquare.com/v/square-caulaincourt-paris-%C3%AEledefrance/4e2ef96be4cdb5a70d6394d3,131,312,0,3
88614,4e385ab41838d056d27c101f,https://foursquare.com/v/rue-orfila-paris/4e385ab41838d056d27c101f,24,105,0,0
88648,4e42fb3d483b13c708dcfa42,https://foursquare.com/v/%C3%A9glise-notredamedelassomption-de-passy/4e42fb3d483b13c708dcfa42,14,26,0,0
88668,4e4923741f6e29f10dc838b5,https://foursquare.com/v/les-maisons-rouges/4e4923741f6e29f10dc838b5,3,4,0,0
88669,4e492904e4cd9d94fb44740e,https://foursquare.com/v/%C3%A9glise-notredame-de-la-gare/4e492904e4cd9d94fb44740e,53,147,0,2
88702,4e4f6eadd164978659ca33fd,https://foursquare.com/v/centre-de-loisir-vincennes-nogent/4e4f6eadd164978659ca33fd,2,12,0,0
88725,4e55219062e1d1844326e223,https://foursquare.com/v/%C3%A9glise-saintgabriel/4e55219062e1d1844326e223,30,58,0,0
88735,4e5670a9a809ca773e004d03,https://foursquare.com/v/barri%C3%A8re-du-tr%C3%B4ne/4e5670a9a809ca773e004d03,121,850,1,4
88737,4e579daa14954ed2832cd087,https://foursquare.com/v/mosqu%C3%A9e-omar-ibn-el-khattab/4e579daa14954ed2832cd087,18,103,0,0
88747,4e5a61d6d164da2b276ef976,https://foursquare.com/v/eglise-presbyterienne-cor%C3%A9enne-de-mokyang/4e5a61d6d164da2b276ef976,26,64,0,0
88768,4e5e800f14954da39ff0fe4d,https://foursquare.com/v/square-courteline/4e5e800f14954da39ff0fe4d,125,1201,2,3
88787,4e62633baeb7360314e551cf,https://foursquare.com/v/esplanade-de-la-biblioth%C3%A8que-nationale-de-france/4e62633baeb7360314e551cf,321,897,5,5
88791,4e635ec4e4cdf1e2bfb16044,https://foursquare.com/v/%E3%83%8E%E3%83%BC%E3%83%88%E3%83%AB%E3%83%80%E3%83%A0%E5%AF%BA%E9%99%A2/4e635ec4e4cdf1e2bfb16044,14,14,0,0
88795,4e6463231520355eb6ed8027,https://foursquare.com/v/pont-des-invalides/4e6463231520355eb6ed8027,665,999,4,5
88799,4e649968e4cdf1e2c036a3ef,https://foursquare.com/v/paroisse-saint-hippolyte/4e649968e4cdf1e2c036a3ef,17,76,0,0
88831,4e6b2f2e7d8b143eb76f03e1,https://foursquare.com/v/deutsche-evangelische-kirche/4e6b2f2e7d8b143eb76f03e1,3,21,0,0
88836,4e6bd278b993061ea87f34d9,https://foursquare.com/v/kiosque-%C3%A0-musique/4e6bd278b993061ea87f34d9,9,231,0,1
88837,4e6cd784b61c739ba8b88a07,https://foursquare.com/v/la-cheminee-noire/4e6cd784b61c739ba8b88a07,20,103,0,0
88844,4e6df4d0aeb7ba66d9daab54,https://foursquare.com/v/square-tr%C3%A9bois/4e6df4d0aeb7ba66d9daab54,18,190,0,0
88853,4e6faf62fa765666a304a028,https://foursquare.com/v/porte-de-clignancourt/4e6faf62fa765666a304a028,490,1164,1,6
88861,4e70ab15b99302402c5c8413,https://foursquare.com/v/photoquai/4e70ab15b99302402c5c8413,219,239,2,7
88877,4e74d2ccd22d80eb32eb5970,https://foursquare.com/v/%C3%A9glise-saintlaurent-paris-%C3%AEledefrance/4e74d2ccd22d80eb32eb5970,146,210,0,3
88919,4e7c2aff89986e7458839002,https://foursquare.com/v/porte-de-choisy/4e7c2aff89986e7458839002,305,1144,2,3
88933,4e7f667e4690d5f73e39cd98,https://foursquare.com/v/villa-flore/4e7f667e4690d5f73e39cd98,40,211,1,0
88949,4e83cd284fc6f78732f55272,https://foursquare.com/v/place-de-la-bourse/4e83cd284fc6f78732f55272,1581,4654,4,10
88964,4e857fad93ad386410583783,https://foursquare.com/v/rue-du-chateau-des-rentiers/4e857fad93ad386410583783,52,212,2,0
88991,4e8b472b8b810d8892a636a4,https://foursquare.com/v/le-tabernacle/4e8b472b8b810d8892a636a4,3,4,1,0
89001,4e8da491722e13d13af58dd4,https://foursquare.com/v/%C3%A9glise-des-soldats/4e8da491722e13d13af58dd4,17,18,0,0
89003,4e8ddf46e5fa18aa8d48608c,https://foursquare.com/v/carrefour-saintplaciderennes/4e8ddf46e5fa18aa8d48608c,151,1124,1,3
89022,4e931131be7bf17dd69ab1bd,https://foursquare.com/v/esplanade-saintlouis/4e931131be7bf17dd69ab1bd,305,622,1,0
89051,4e9b04cfdab4d1d4ac4fa6d2,https://foursquare.com/v/place-dalleray/4e9b04cfdab4d1d4ac4fa6d2,92,327,0,0
89070,4ea41b46722ec75adefd80a7,https://foursquare.com/v/place-falgui%C3%A8re/4ea41b46722ec75adefd80a7,81,491,1,1
89097,4eaa96c10cd6a81e7caee8b9,https://foursquare.com/v/rotonde-de-la-villette/4eaa96c10cd6a81e7caee8b9,310,801,3,5
89125,4eb53b7f0039f4f9ed815e9a,https://foursquare.com/v/pavillon-carr%C3%A9-de-baudouin/4eb53b7f0039f4f9ed815e9a,36,53,1,1
89165,4ec554a229c224ea7c5fca7f,https://foursquare.com/v/statue-charles-de-gaulle/4ec554a229c224ea7c5fca7f,682,937,2,1
89188,4ecd19ba5c5c3d4995523a59,https://foursquare.com/v/le-ch%C3%A2teau-dingres-paris-%C3%AEledefrance/4ecd19ba5c5c3d4995523a59,19,69,0,0
89189,4ecd3d725c5c3d499582134a,https://foursquare.com/v/parc-avenue-foch/4ecd3d725c5c3d499582134a,103,250,2,4
89243,4edd497d7ee5e8e3ea48d920,https://foursquare.com/v/villa-des-lilas/4edd497d7ee5e8e3ea48d920,27,699,1,0
89254,4edfd7e90e01ed773bbe716e,https://foursquare.com/v/place-daligre/4edfd7e90e01ed773bbe716e,104,258,0,1
